2.6381321682963037,-1.6726300000023195,-1.6693688989152915,-1.6654044469044706,-1.6614399990971873,-1.657475553776695,-1.6535111098826578,-1.6495466673468608,-1.645582225849339,-1.6416177847695796,-1.63765334483475,-1.6336889027765773,-1.6297244582055677,-1.625760015891167,-1.6217955775073458,-1.6178311444810807,-1.6138667179706108,-1.6099022987700937,-1.6059378872862664,-1.6019734835238575,-1.598009087096201,-1.5940446972444395,-1.5900803128745606,-1.5861159326047172,-1.5821515527096122,-1.5781871724162584,-1.574222791425797,-1.5702584037436065,-1.566294011829871,-1.5623296158987776,-1.5583652150422012,-1.5544008085905452,-1.5504363961570482,-1.5464719776703477,-1.5425075533890442,-1.5385431239001446,-1.5345786901087344,-1.5306142532031157,-1.5266498146148058,-1.5226853759589924,-1.5187209360302298,-1.5147564965412705,-1.5107920579464502,-1.5068276131905372,-1.5028631700735229,-1.4988987303630288,-1.494934295612451,-1.4909698670790361,-1.4870054456637767,-1.483041031886223,-1.479076625862486,-1.4751122273189803,-1.4711478356055854,-1.4671834497310865,-1.4632190683897626,-1.4592546890043552,-1.4552903088547366,-1.451325928070574,-1.4473615429189273,-1.4433971519096929,-1.4394327571524057,-1.4354683576889273,-1.4315039527842794,-1.4275395419715284,-1.423575125089502,-1.419610702300116,-1.4156462740966285,-1.4116818412926684,-1.4077174050019998,-1.4037529665956034,-1.3997885276474589,-1.3958240875895571,-1.3918596478406713,-1.387895208878499,-1.3839307639576086,-1.3799663201425896,-1.3760018792351905,-1.3720374428554396,-1.3680730123507177,-1.3641085887349118,-1.3601441726401924,-1.3561797643046,-1.352215363565576,-1.3482509698744503,-1.3442865823303298,-1.3403221997152217,-1.3363578205468978,-1.3323934403674655,-1.3284290596367023,-1.3244646775375524,-1.3205002872454266,-1.3165358935193614,-1.3125714953462893,-1.3086070919197752,-1.3046426826951145,-1.3006782674262405,-1.296713846187095,-1.2927494193799167,-1.2887849877296764,-1.2848205522641016,-1.280856114279468,-1.2768916752932835,-1.2729272358977666,-1.268962795990863,-1.2649983567409568,-1.261033915025356,-1.257069470736542,-1.2531050288316143,-1.2491405909881002,-1.2451761586388477,-1.2412117329003307,-1.2372473145209775,-1.2332829038617006,-1.2293185008829748,-1.225354105154828,-1.2213897158803848,-1.2174253319312611,-1.2134609518948365,-1.209496571807058,-1.2055321912632624,-1.2015678099782001,-1.197603420436849,-1.1936390278067501,-1.1896746310366277,-1.1857102292533594,-1.1817458218293664,-1.1777814084215397,-1.1738169890016772,-1.1698525638716175,-1.165888133661396,-1.1619236993126965,-1.1579592620509058,-1.153994823329134,-1.1500303841948367,-1.1460659443314718,-1.1421015049642858,-1.138137064985036,-1.1341726204163898,-1.1302081776878268,-1.12624373854701,-1.1222793045147161,-1.1183148768166018,-1.1143504563056659,-1.1103860434595776,-1.1064216383515468,-1.1024572406609605,-1.0984928496942739,-1.0945284644172217,-1.0905640834968653,-1.0865997042105955,-1.0826353239601265,-1.0786709430636672,-1.074706557682631,-1.0707421662597092,-1.0667777709983381,-1.0628133709613055,-1.0588489654424262,-1.0548845540104896,-1.0509201365413978,-1.0469557132312513,-1.042991284608356,-1.0390268515213836,-1.0350624151026944,-1.0310979767453874,-1.027133538038454,-1.023169098131058,-1.019204658577966,-1.0152402198485657,-1.0112757750827541,-1.007311331630146,-1.0033468912801724,-0.9993824556296057,-0.9954180259951998,-0.9914536033511098,-0.9874891882891456,-0.9835247809986994,-0.9795603812693532,-0.9755959885073838,-0.9716316017675192,-0.9676672197962239,-0.9637028402178911,-0.9597384601667136,-0.9557740795458817,-0.9518096953604942,-0.9478453049628373,-0.9438809110189292,-0.9399165125295229,-0.9359521087093404,-0.9319876990404108,-0.928023283307411,-0.9240588616178981,-0.9200944344110734,-0.9161300024475268,-0.912165566788745,-0.9082011287612,-0.9042366898990261,-0.9002722506860731,-0.8963078109233712,-0.8923433718633187,-0.8883789299250825,-0.8844144858313331,-0.8804500443562879,-0.8764856071591027,-0.8725211756377707,-0.8685567508613522,-0.8645923335293945,-0.8606279239458071,-0.8566635220187582,-0.8526991272690696,-0.8487347388544287,-0.8447703556067927,-0.8408059760790404,-0.8368415961012095,-0.8328772156229661,-0.8289128343647716,-0.8249484446800981,-0.8209840517464643,-0.8170196545258582,-0.8130552521721208,-0.8090908440905303,-0.8051264299706652,-0.8011620098264092,-0.7971975840010896,-0.7932331531671394,-0.7892687183073706,-0.7853042806818209,-0.7813398417795022,-0.7773754023282153,-0.7734109623785589,-0.769446523007516,-0.7654820811981196,-0.7615176366646358,-0.7575531942244569,-0.7535887555938912,-0.7496243222550725,-0.7456598953790926,-0.7416954757766098,-0.7377310638673095,-0.7337666596708404,-0.7298022628189552,-0.7258378725659829,-0.7218734878415367,-0.7179091072821039,-0.7139447279252946,-0.70998034748025,-0.706015966333716,-0.7020515791813334,-0.6980871871474106,-0.6941227911138196,-0.6901583901756501,-0.6861939836654092,-0.6822295711975374,-0.6782651526937279,-0.6743007284023642,-0.6703362988979604,-0.6663718650701196,-0.6624074280965546,-0.6584429894008225,-0.6544785505948554,-0.650514110588989,-0.6465496710185081,-0.64258523233562,-0.6386207875938744,-0.6346563443935965,-0.6306919044981538,-0.626727469465573,-0.622763040570265,-0.6187986187463302,-0.6148342045252553,-0.6108697980576553,-0.6069053990891681,-0.6029410069856003,-0.5989766207635732,-0.5950122391354902,-0.5910478595686045,-0.5870834793044725,-0.5831190984253909,-0.5791547132025522,-0.5751903221827531,-0.5712259274957986,-0.5672615281744002,-0.5632971234695977,-0.5593327129014921,-0.5553682962951353,-0.55140387380016,-0.5474394458972199,-0.5434750133857803,-0.5395105773606911,-0.5355461391715123,-0.5315817003711985,-0.5276172604633125,-0.5236528208175044,-0.5196883819152347,-0.5157239381281535,-0.5117594943337592,-0.5077950533492266,-0.5038306168073213,-0.49986618607530947,-0.4959017621839636,-0.4919373457891267,-0.4879729371500355,-0.48400853612855316,-0.48004414220044345,-0.47607975448275913,-0.4721153717716078,-0.4681509925913683,-0.46418661256717797,-0.46022223202105805,-0.4562578506879666,-0.4522934607149306,-0.44832906739487177,-0.444364669706523,-0.4404002668281961,-0.436435858192891,-0.4324714435279281,-0.4285070228791094,-0.42454259662266347,-0.42057816546181714,-0.4166137304077872,-0.41264929274509926,-0.4086848539812573,-0.40472041473207027,-0.4007559749441514,-0.3967915357735402,-0.39282709410904487,-0.3888626497960585,-0.3848982077839825,-0.38093376977355836,-0.3769693372204396,-0.37300491126229535,-0.3690404926655704,-0.36507608180172696,-0.36111167864080884,-0.3571472827617851,-0.3531828933793367,-0.3492185093792501,-0.3452541293641678,-0.341289749471655,-0.33732536915538586,-0.33336098811835563,-0.32939659897599943,-0.3254322067876801,-0.32146781047941786,-0.3175034091642084,-0.3135390021995563,-0.3095745892300228,-0.3056101702142926,-0.3016457454384006,-0.2976813155149094,-0.2937168813712252,-0.2897524442139032,-0.28578800549357397,-0.2818235668404322,-0.2778591269044017,-0.2738946874613057,-0.2699302478787644,-0.2659658032029995,-0.2620013603206317,-0.25803692097726605,-0.2540724866987811,-0.2501080587134832,-0.24614363789669352,-0.24217922473886555,-0.23821481933047117,-0.23425042136660743,-0.2302860301660374,-0.22632164470246235,-0.22235726364915365,-0.21839288433027979,-0.2144285041002846,-0.2104641232076968,-0.20649973787273776,-0.20253534655020256,-0.19857095140294953,-0.19460655148045347,-0.19064214606856644,-0.18667773472080476,-0.18271331730471307,-0.17874889401440647,-0.1747844653752146,-0.17082003223156253,-0.16685559571891503,-0.16289115722424347,-0.15892671833076918,-0.15496227830546236,-0.1509978386279369,-0.14703339976855717,-0.14306895492859803,-0.1391045113396772,-0.13514007079128745,-0.13117563488088893,-0.1272112049301923,-0.12324678191869334,-0.11928236644896886,-0.11531795872773119,-0.11135355856569232,-0.10738916539295344,-0.10342477828749005,-0.09946039601350362,-0.0954960162394883,-0.09153163604305749,-0.08756725527079182,-0.08360287144994143,-0.07963848091116264,-0.07567408686029549,-0.07170968831823357,-0.06774528447925028,-0.06378087483245858,-0.059816459152589756,-0.05585203753277619,-0.051887610395541926,-0.0479231784881811,-0.043958742861633066,-0.0399943048340734,-0.03602986593868767,-0.03206542669716273,-0.02810098693113496,-0.024136547847934377,-0.020172106271041133,-0.016207662171253745,-0.012243220577317986,-0.008278783157815377,-0.004314351331722096,-0.0003499261943827036,0.003614491530288614,0.007578901515413978,0.01154330383561637,0.015507698954483475,0.019472087698623596,0.023436471220465625,0.027400850950725402,0.03136523098090081,0.0353296114792467,0.03929399272440655,0.04325838234617836,0.04722277513299657,0.05118717213079886,0.05515157419686996,0.059115981940484764,0.06308039567934902,0.06704481541346546,0.07100924081955261,0.07497367124544874,0.07893810573250198,0.08290254304689591,0.08686698172208844,0.09083142100731455,0.09479586081816078,0.09876030009313912,0.102724741577336,0.10668918604575676,0.11065362851438858,0.11461806727147131,0.11858250080991718,0.1225469279370172,0.1265113478181518,0.13047576000781835,0.13444016446084103,0.13840456152798142,0.1423689519344225,0.1463333367446531,0.15029771731660715,0.1542620964655663,0.15822647670730713,0.1621908576238787,0.16615524344897442,0.17011963504841623,0.1740840305696546,0.1780484309390626,0.18201283684937716,0.1859772487094513,0.18994166663063217,0.19390609038207338,0.19787051940516953,0.20183495282592423,0.2057993894775044,0.2097638279483673,0.21372826663767214,0.21769270656107367,0.22165714609080386,0.22562158476559027,0.22958602954759827,0.23355047285964642,0.2375149129192588,0.24147934814894123,0.24544377726111502,0.24940819931778252,0.2533726137667106,0.25733702045424484,0.2613014196211507,0.26526581188596127,0.2692301982136681,0.27319457987742973,0.2771589593492618,0.2811233394313247,0.28508772011871963,0.2890521050890859,0.29301649577236666,0.29698089010700063,0.3009452890701496,0.3049096934198499,0.3088741036457315,0.3128385199401329,0.3168029421687328,0.3207673698695206,0.3247318022569868,0.3286962382447594,0.33266067648156655,0.336625115413374,0.34058955538103447,0.3445539951275545,0.3485184341256819,0.3524828774345914,0.3564473213715332,0.36041176255571583,0.3643761993477284,0.36834063037197134,0.372305054584846,0.3762694713152015,0.38023388028978017,0.3841982816343013,0.3881626758632573,0.3921270638505258,0.3960914467869583,0.40005582613409524,0.404020206199049,0.4079845867881726,0.4119489681668624,0.415913358127104,0.41987775142251477,0.423842149081255,0.4278065519316898,0.43177096054635655,0.43573537520025996,0.439699795848269,0.44366422211754625,0.44762865330802937,0.45159308842045254,0.4555575261788424,0.45952196508415727,0.4634864044698162,0.4674508443588314,0.4714152836333189,0.47537972534988465,0.4793441697137912,0.4833086118490713,0.48727305006230376,0.49123748289507624,0.49520190920267254,0.4991663282016508,0.5031307394976401,0.5070951430955957,0.5110595393903168,0.5150239291466613,0.5189883134636631,0.5229526937294817,0.5269170737537001,0.5308814542032682,0.5348458353746541,0.5388102242504424,0.5427746165162627,0.5467390128391164,0.5507034141066908,0.5546678209703335,0.5586322337990755,0.562596652651536,0.5665610772563869,0.5705255070127131,0.5744899410045177,0.5784543780298189,0.5824188166535117,0.586383255257346,0.5903476951163347,0.5943121345176139,0.5982765730175181,0.6022410176338127,0.6062054605737573,0.6101699000808345,0.6141343346052306,0.6180987628968525,0.6220631840587858,0.6260275975819215,0.6299920033573219,0.6339564016714475,0.6379207931861918,0.6418851789065403,0.6458495601410539,0.6498139395084425,0.6537783196902843,0.6577427005005048,0.6617070857138705,0.6656714768312003,0.6696358716898377,0.6736002712543675,0.6775646762481307,0.6815290871271283,0.685493504043803,0.6894579268283659,0.693422354982107,0.6973867876872084,0.7013512238317364,0.7053156620468563,0.7092801007603531,0.7132445406332788,0.7172089801986082,0.7211734189791229,0.7251378637340916,0.7291023073431069,0.7330667480052239,0.7370311841028195,0.7409956142927032,0.7449600375650396,0.7489244532969807,0.7528888612583516,0.7568532616228454,0.760817654949988,0.7647820421548567,0.7687464244662986,0.772710803673593,0.7766751836771403,0.7806395642252804,0.7846039466283272,0.788568336750041,0.7925327303155019,0.7964971283399044,0.8004615316305763,0.8044259407333474,0.8083903558928499,0.8123547770315479,0.8163192037404282,0.8202836352877001,0.8242480706352978,0.828212508481735,0.8321769472960681,0.8361413865446605,0.8401058263387527,0.8440702654757547,0.8480347071290101,0.8519991513591969,0.8559635931308315,0.8599280307643511,0.8638924628336213,0.8678568882377462,0.8718213062439495,0.8757857165123055,0.8797501191004166,0.883714514453665,0.8876789033820576,0.8916432870248828,0.8956076668048482,0.8995720467356585,0.9035364271317267,0.9075008082876898,0.9114651977082573,0.9154295902763279,0.9193939870373786,0.9233583888738648,0.9273227963977364,0.9312872099420064,0.9352516295249442,0.9392160548343889,0.9431804852287942,0.9471449197526056,0.9511093571679822,0.955073796007922,0.9590382354675262,0.9630026754168548,0.9669671148308263,0.9709315557281875,0.9748960003380064,0.9788604430163682,0.9828248820288622,0.9867893158734377,0.9907537433430259,0.9947181635950604,0.9986825761720854,1.0026469810195762,1.006611378475006,1.010575769247894,1.0145401543846038,1.018504535224629,1.0224689145321921,1.0264332948768364,1.0303976758979705,1.0343620614380924,1.0383264531018006,1.0422908486750997,1.0462552490832278,1.050219655018757,1.0541840668948503,1.0581484848146865,1.062112908560197,1.0660773375845538,1.0700417710247907,1.0740062077279486,1.0779706462910215,1.0819350851170595,1.0858995251045997,1.0898639647008337,1.0938284034455084,1.0977928481962624,1.1017572915658418,1.1057217317797117,1.1096861672570777,1.1136505966984296,1.1176150191432732,1.1215794340153766,1.1255438411324086,1.129508240712117,1.13347263335508,1.137437020011537,1.1414014019491805,1.1453657815924887,1.1493301617852894,1.1532945425706222,1.1572589276286769,1.1612233183402103,1.1651877126216492,1.169152111462536,1.1731165156302021,1.177080925630004,1.1810453416666729,1.185009763619766,1.1889741910385767,1.192938623149494,1.1969030588812817,1.2008674969038395,1.2048319356804176,1.208796374766535,1.2127608144114825,1.2167252533534705,1.220689695425919,1.2246541393455768,1.2286185806140897,1.232583017577256,1.2365474488402377,1.2405118733399627,1.2444762903869773,1.2484406996860833,1.2524051013404587,1.2563694958409495,1.2603338840403517,1.264298267113258,1.2682626465122167,1.272227026458385,1.2761914068963722,1.28015578809928,1.284120177794608,1.2880845707390975,1.2920489679671137,1.2960133703165062,1.2999777783844075,1.3039421924663541,1.307906612544823,1.3118710382742467,1.315835468981836,1.3197999036835437,1.3237643411197968,1.3277287798003936,1.3316932190357562,1.3356576588024256,1.3396220979920201,1.3435865396448783,1.34755098401413,1.351515426250457,1.355479864632758,1.359444297678942,1.363408724221642,1.367373143456581,1.371337554973032,1.375301958764307,1.3792663552210969,1.3832307450965073,1.3871951294771654,1.3911595097384661,1.3951238895832714,1.3990882698205123,1.4030526507539214,1.4070170380492746,1.4109814298855035,1.414945825748367,1.418910226545107,1.4228746329443844,1.426839045329402,1.430803463770128,1.4347678880097472,1.4387323174649578,1.442696751236014,1.446661188138504,1.4506256267435211,1.4545900654318638,1.458554505376714,1.4625189448761653,1.4664833834775877,1.4704478282231057,1.4744122713400325,1.4783767110675494,1.4823411458544973,1.486305574444137,1.4902699959277794,1.4942344097811902,1.4981988158770423,1.5021632144844657,1.506127606251507,1.5100919921740459,1.5140563735530927,1.5180207529605527,1.5219851331287162,1.5259495139358084,1.5299138991061925,1.533878290122509,1.5378426848721767,1.5418070843166534,1.545771489197472,1.549735899985802,1.5537003168445631,1.5576647396108492,1.5616291677907383,1.5655936005675042,1.5695580368295912,1.573522475208324,1.5774869141373224,1.5814513541588238,1.5854157938782945,1.5893802328175584,1.5933446774008069,1.597309121182349,1.60127356207798,1.6052379984655571,1.6092024289975035,1.6131668526601113,1.6171312688163701,1.6210956772251008,1.6250600780413886,1.6290244718043767,1.632988859405744,1.6369532420546171,1.6409176212294156,1.644882001377176,1.6488463820712758,1.6528107640445866,1.6567751542991473,1.660739547971083,1.664703946068061,1.6686683493948415,1.672632758497196,1.6765971736273277,1.6805615947194688,1.6845260213806332,1.688490452891765,1.692454888230029,1.696419326099086,1.7003837649812432,1.7043482042795848,1.7083126440873244,1.7122770832260379,1.7162415248562137,1.7202059690795317,1.7241704109560971,1.7281348487989132,1.732099281164326,1.73606370692693,1.7400281253271508,1.7439925360011135,1.7479569389859495,1.7519213347133353,1.7558857239782721,1.759850107905503,1.7638144879038127,1.7677788679088433,1.7717432483551434,1.775707629528631,1.7796720189250037,1.7836364113845915,1.7876008079681116,1.791565209552684,1.7955296167716086,1.7994940299703708,1.8034584491796604,1.8074228741016485,1.8113873041118604,1.8153517382778495,1.8193161753876492,1.8232806139941353,1.8272450527590116,1.831209492561441,1.8351739318731088,1.8391383716793948,1.8431028162018328,1.8470672588955777,1.8510316980172934,1.8549961320429165,1.8589605597515717,1.8629249802748067,1.866889393133218,1.8708537982450522,1.8748181959252692,1.8787825868650367,1.8827469720988061,1.8867113529611048,1.8906757321622563,1.8946401123067849,1.898604493102294,1.902568878355031,1.9065332696184534,1.9104976647075722,1.9144620645689316,1.9184264699154525,1.9223908811842874,1.926355298513026,1.93031972170371,1.9342841502286,1.9382485832419851,1.9422130196020149,1.9461774579165951,1.950141896599852,1.9541063364744042,1.9580707760031295,1.962035214714923,1.9659996594783713,1.969964102940981,1.973928543308899,1.977892978980315,1.9818574086373097,1.9858218313071145,1.9897862463984441,1.993750653726196,1.9977150534925783,2.001679446288178,2.0056438330496724,2.0096082150222374,2.013572594569025,2.017536974573751,2.021501355154053,2.025465739053426,2.02943012941013,2.033394523320094,2.037358921778169,2.041323325565288,2.0452877351980656,2.0492521508935786,2.053216572548203,2.057180999729035,2.0611454316799644,2.0651098673410906,2.069074305387571,2.0730387442775124,2.0770031835111515,2.0809676232770253,2.0849320623361796,2.088896504003923,2.092860948088445,2.0968253895766953,2.100789826809944,2.10475425838579,2.1087186832300584,2.112683100635175,2.116647510292072,2.1206119122900744,2.124576307108682,2.1285406955898716,2.1325050789001363,2.136469458480749,2.1404338384848853,2.1443982189856103,2.1483626002571885,2.15232698994783,2.156291382871363,2.16025578007477,2.1642201824057965,2.1681845904627814,2.1721490045503016,2.1761134246535683,2.1800778504284155,2.1840422812049862,2.1880067160044367,2.191971153576248,2.195935592438308,2.199900031850949,2.2038644717583193,2.207828911093931,2.2117933528486944,2.21575779732589,2.2197222397344976,2.223686678360576,2.2276511117218964,2.2316155386442973,2.235579958311901,2.2395443702960813,2.243508774567385,2.2474731714862988,2.2514375617856457,2.25540194653419,2.2593663270959885,2.2633307063303905,2.2672950867350647,2.2712594678394367,2.275223854828867,2.279188246794307,2.283152642729928,2.287117043543515,2.2910814499072854,2.2950458622161505,2.2990102805550845,2.3029747046856217,2.3069391340363077,2.3109035677185163,2.314868004555109,2.318832443125899,2.322796881825348,2.3267613217347476,2.330725761225443,2.3346901998504985,2.3386546445376792,2.3426190877157453,2.3465835276113656,2.350547962654423,2.3545123915645125,2.35847681341039,2.36244122764638,2.3664056341259703,2.3703700331043303,2.374334425210625,2.3782988114153736,2.3822631930123177,2.3862275725085826,2.390191952671201,2.39415633343801,2.398120718532035,2.4020851093915945,2.4060495039038297,2.4100139030393204,2.4139783075491805,2.417942717915405,2.4219071343185927,2.4258715566143545,2.4298359843336055,2.433800416686159,2.437764852585004,2.4417292906841688,2.4456937294291907,2.4496581692894797,2.4536226088903432,2.4575870477450246,2.4615514914000842,2.465515935170632,2.4694803761503685,2.473444812702094,2.477409243455842,2.481373667372902,2.4853380837899137,2.4893024924414453,2.4932668934637077,2.4972312873827818,2.50119567508194,2.505160057765303,2.5091244369046732,2.51308881684712,2.5170531973023715,2.521017578535752,2.52498196837624,2.528946361557633,2.532910759108962,2.5368751618595664,2.54083957038006,2.5448039849464426,2.5487684055131856,2.5527328317008213,2.5566972628051507,2.5606616978154766,2.5646261354499296,2.568590574205591,2.572555013456366,2.576519453245961,2.5804838924222393,2.584448334091963,2.58841277841472,2.5923772204419637,2.5963416584734076,2.6003060910558333,2.6042705170556797,2.608234935706182,2.612199346632435,2.616163749857645,2.620128145793707,2.624092535218614,2.628056919242486,2.6320212992634673,2.6359856791363545,2.6399500594436174,2.6388114286185633,2.6385661846605672,2.6384095058695967,2.638309342400542,2.6382453083499486,2.638204371479329,2.638178200640532,2.638161469877889,2.6381507743434476,2.6381439377782905,2.6381395686961375,2.638136776822178,2.638134993116368,2.638133853843677,2.6381331265003007,2.638132662465528,2.6381323667367393,2.6381321785840917,2.6381320591852067,2.6381319837215567,2.6381319363267886,2.6381319068579487,2.6381318888317917,2.638131878105667,2.638131872034182,2.6381318689298427,2.6381318677179,2.638131867715293,2.638131868488929,2.6381318697647616,2.6381318713694566,2.6381318731930397,2.6381318751651075,2.638131877239834,2.63813187938669,2.63813188158484,2.63813188381987,2.638131886081926,2.6381318883646308,2.6381318906643703,2.638131892979681,2.638131895310606,2.638131897657968,2.6381319000225916,2.638131902404552,2.6381319048025427,2.6381319072134617,2.6381319096322837,2.6381319120522546,2.63813191446539,2.6381319168632213,2.6381319192376855,2.638131921582031,2.6381319238916174,2.638131926164481,2.638131928401593,2.6381319306067623,2.6381319327862047,2.638131934947831,2.63813193710036,2.6381319392523865,2.6381319414115247,2.6381319435837556,2.6381319457730465,2.6381319479812904,2.638131950208543,2.6381319524535116,2.6381319547141797,2.6381319569884663,2.638131959274796,2.6381319615724763,2.6381319638818224,2.6381319662040075,2.638131968540664,2.6381319708933093,2.6381319732627033,2.638131975648249,2.6381319780475567,2.6381319804562624,2.6381319828681447,2.6381319852755536,2.638131987670102,2.6381319900435316,2.6381319923886286,2.6381319947000734,2.6381319969750816,2.6381319992137646,2.6381320014191343,2.6381320035967666,2.638132005754162,2.638132007899901,2.6381320100427064,2.638132012190557,2.638132014349962,2.638132016525496,2.6381320187196438,2.6381320209329555,2.63813202316447,2.638132025412313,2.6381320276743554,2.638132029948826,2.6381320322347466,2.638132034532144,2.6381320368419723,2.6381320391657828,2.638132041505195,2.6381320438612565,2.638132046233823,2.638132048621063,2.638132051019192,2.6381320534225012,2.638132055823699,2.6381320582145316,2.6381320605866074,2.6381320629323173,2.6381320652457085,2.6381320675232067,2.6381320697640596,2.638132071970452,2.6381320741472636,2.638132076301513,2.6381320784415583,2.6381320805761757,2.6381320827136454,2.6381320848609646,2.6381320870233016,2.6381320892037468,2.638132091403382,2.6381320936216293,2.6381320958568115,2.6381320981068064,2.6381321003696816,2.638132102644196,2.638132104930077,2.6381321072280315,2.638132109539485,2.6381321118661014,2.6381321142091654,2.638132116568941,2.63813211894413,2.6381321213315307,2.638132123725978,2.63813212612059,2.6381321285073183,2.6381321308777204,2.6381321332238614,2.638132135539224,2.6381321378194786,2.6381321400630213,2.6381321422711874,2.638132144448114,2.6381321466002676,2.638132148735706,2.63813215086318,2.6381321529912016,2.6381321551272103,2.6381321572769467,2.6381321594441136,2.638132161630353,2.6381321638355195,2.638132166058191
